word,count,tf
bmw,1496,0.01519213583556747
group,1272,0.012917377528637582
financial,945,0.009596636607360468
board,783,0.00795149890324153
management,625,0.006346981883174912
million,595,0.006042326752782517
year,521,0.005290844097814607
assets,366,0.003716792590787229
supervisory,360,0.0036558615647087496
report,309,0.0031379478430416767
risks,287,0.00291453408075392
segment,287,0.00291453408075392
also,286,0.00290437890974084
value,285,0.00289422373872776
ag,270,0.002741896173531562
services,266,0.0027012754894792427
cash,257,0.0026098789503615242
income,251,0.002548947924283045
statements,247,0.0025083272402307254
risk,240,0.0024372410431391664
liabilities,235,0.002386465188073767
capital,212,0.0021528962547729302
new,204,0.0020716548866682913
information,203,0.002061499715655212
business,198,0.0020107238605898124
members,197,0.0020005686895767324
tax,196,0.0019904135185636524
period,194,0.001970103176537493
total,188,0.0019091721504590137
amount,187,0.0018990169794459338
equity,185,0.0018787066374197743
due,180,0.0018279307823543748
units,180,0.0018279307823543748
stock,178,0.001807620440328215
profit,173,0.0017568445852628159
sales,169,0.0017162239012104964
interest,165,0.001675603217158177
compensation,162,0.0016451377041189373
basis,159,0.0016146721910796978
net,159,0.0016146721910796978
development,157,0.001594361849053538
compliance,156,0.001584206678040458
ifrs,155,0.0015740515070273783
level,153,0.0015537411650012186
company,151,0.0015334308229750589
automotive,151,0.0015334308229750589
december,150,0.0015232756519619791
result,149,0.0015131204809488992
statement,149,0.0015131204809488992
well,147,0.0014928101389227394
earnings,143,0.00145218945487042
within,142,0.0014420342838573402
rate,140,0.0014217239418311805
system,139,0.0014115687708181005
performance,136,0.001381103257778861
market,135,0.001370948086765781
impact,134,0.0013607929157527013
financing,134,0.0013607929157527013
opportunities,133,0.0013506377447396213
one,133,0.0013506377447396213
cost,131,0.0013303274027134616
vehicles,131,0.0013303274027134616
fair,130,0.0013201722317003819
relating,128,0.0012998618896742221
change,128,0.0012998618896742221
recognised,127,0.0012897067186611422
corporate,127,0.0012897067186611422
receivables,126,0.0012795515476480624
chairman,123,0.001249086034608823
audit,123,0.001249086034608823
provisions,123,0.001249086034608823
previous,122,0.001238930863595743
committee,122,0.001238930863595743
production,119,0.0012084653505565035
page,119,0.0012084653505565035
share,117,0.0011881550085303437
instruments,117,0.0011881550085303437
reporting,116,0.0011779998375172638
changes,115,0.001167844666504184
shares,115,0.001167844666504184
member,114,0.001157689495491104
years,113,0.0011475343244780243
investments,112,0.0011373791534649443
expected,111,0.0011272239824518646
increase,109,0.0011069136404257048
pension,108,0.0010967584694126249
based,107,0.001086603298399545
remuneration,106,0.0010764481273864651
ltd,106,0.0010764481273864651
current,106,0.0010764481273864651
balance,105,0.0010662929563733854
economic,105,0.0010662929563733854
future,102,0.0010358274433341457
credit,101,0.001025672272321066
customers,100,0.001015517101307986
expenses,99,0.0010053619302949062
