word,count,tf
ordina,915,0.014250782624947436
onze,508,0.007911909916364259
jaarrekening,495,0.007709439780709268
jaarverslag,370,0.005762611553257433
we,304,0.004734686249162864
s,279,0.004345320603672497
raad,268,0.0041739997196567355
toelichting,230,0.0035821639385113773
per,228,0.003551014686872148
eur,195,0.003037052034824863
klanten,186,0.0028968804024483313
geconsolideerde,181,0.002819007273350258
mensen,179,0.002787858021711028
governance,170,0.0026476863893344963
miljoen,170,0.0026476863893344963
wij,164,0.002554238634416808
activa,160,0.0024919401311383495
verslag,159,0.0024763655053187347
ultimo,158,0.00246079087949912
medewerkers,158,0.00246079087949912
risico,157,0.0024452162536795054
bestuur,153,0.0023829177504010464
basis,153,0.0023829177504010464
nederland,145,0.002258320743844129
verantwoord,140,0.0021804476147460556
circa,137,0.002133723737287212
mvo,133,0.002071425234008753
rvc,131,0.0020402759823695236
jaar,131,0.0020402759823695236
financile,127,0.0019779774790910647
risk,124,0.0019312536016322208
totaal,124,0.0019312536016322208
binnen,123,0.0019156789758126062
commissarissen,120,0.001868955098353762
ten,120,0.001868955098353762
waarde,120,0.001868955098353762
jaaroverzicht,119,0.0018533804725341474
overige,114,0.001775507343436074
verplichtingen,105,0.0016353357110595419
december,103,0.0016041864594203124
informatie,101,0.0015730372077810831
aandelen,101,0.0015730372077810831
vaste,100,0.0015574625819614683
eigen,97,0.0015107387045026244
omzet,97,0.0015107387045026244
aantal,94,0.0014640148270437803
resultaat,93,0.0014484402012241656
nv,92,0.001432865575404551
alle,89,0.001386141697945707
business,83,0.0012926939430280187
nieuwe,82,0.001277119317208404
betrekking,81,0.0012615446913887894
digitale,80,0.0012459700655691748
vervolg,78,0.0012148208139299453
waarbij,75,0.0011680969364711014
zoals,74,0.0011525223106514865
kosten,71,0.0011057984331926426
impact,69,0.0010746491815534131
belgi,68,0.0010590745557337985
dienstverlening,67,0.0010434999299141839
toepassing,66,0.001027925304094569
leden,65,0.0010123506782749544
zowel,63,0.0009812014266357251
samen,63,0.0009812014266357251
ondernemen,62,0.0009656268008161104
maatschappelijk,62,0.0009656268008161104
januari,60,0.000934477549176881
saldo,59,0.0009189029233572664
aangepast,59,0.0009189029233572664
indien,58,0.0009033282975376516
organisatie,58,0.0009033282975376516
opgenomen,58,0.0009033282975376516
ontwikkeling,58,0.0009033282975376516
contracten,58,0.0009033282975376516
resultaten,57,0.000887753671718037
materile,56,0.0008721790458984223
volgt,55,0.0008566044200788076
projecten,55,0.0008566044200788076
klant,55,0.0008566044200788076
gebruik,55,0.0008566044200788076
aandeel,54,0.0008410297942591929
maken,53,0.0008254551684395783
interne,53,0.0008254551684395783
organisaties,52,0.0008098805426199635
algemene,52,0.0008098805426199635
ter,52,0.0008098805426199635
boekjaar,52,0.0008098805426199635
