word,count,tf
politie,566,0.02034580682267515
miljoen,241,0.00866314389446062
korps,231,0.00830367734282325
s,184,0.0066141845501276105
jaarrekening,116,0.004169811998993494
totaal,110,0.0039541320680110716
aantal,107,0.0038462921025198605
jaar,102,0.0036665588267011753
binnen,100,0.0035946655163737015
per,96,0.003450878895718753
bijdragen,95,0.0034149322405550163
overige,94,0.0033789855853912794
ministerie,92,0.0033070922750638053
jenv,91,0.0032711456199000684
pa,90,0.003235198964736331
ten,84,0.0030195190337539094
financile,82,0.0029476257234264352
december,81,0.0029116790682626984
activa,77,0.00276789244760775
opgenomen,73,0.002624105826952802
begroting,70,0.002516265861461591
alle,68,0.002444372551134117
vanuit,66,0.002372479240806643
eenheid,64,0.002300585930479169
zoals,64,0.002300585930479169
bestedingen,63,0.002264639275315432
landelijke,63,0.002264639275315432
personeel,61,0.002192745964987958
medewerkers,60,0.002156799309824221
organisatie,60,0.002156799309824221
algemene,60,0.002156799309824221
daarnaast,58,0.002084905999496747
sterkte,58,0.002084905999496747
gevolg,57,0.00204895934433301
basis,57,0.00204895934433301
verder,56,0.0020130126891692727
eenheden,56,0.0020130126891692727
bedragen,56,0.0020130126891692727
beheer,55,0.0019770660340055358
operationele,55,0.0019770660340055358
voorziening,55,0.0019770660340055358
nieuwe,54,0.0019411193788417987
via,54,0.0019411193788417987
financieel,54,0.0019411193788417987
x,53,0.0019051727236780618
kosten,53,0.0019051727236780618
aanpak,53,0.0019051727236780618
samen,51,0.0018332794133505876
opsporing,51,0.0018332794133505876
fte,51,0.0018332794133505876
werken,51,0.0018332794133505876
kader,51,0.0018332794133505876
middelen,50,0.0017973327581868508
bezetting,49,0.0017613861030231137
vaste,48,0.0017254394478593766
deel,47,0.0016894927926956397
inkoop,46,0.0016535461375319026
informatie,46,0.0016535461375319026
tussen,46,0.0016535461375319026
lasten,46,0.0016535461375319026
n,45,0.0016175994823681655
interne,45,0.0016175994823681655
eind,45,0.0016175994823681655
onderzoek,45,0.0016175994823681655
leningen,44,0.0015816528272044287
resultaat,43,0.0015457061720406916
inzet,43,0.0015457061720406916
burgers,43,0.0015457061720406916
vooral,42,0.0015097595168769547
schulden,42,0.0015097595168769547
inbreng,41,0.0014738128617132176
eigen,41,0.0014738128617132176
onderzoeken,40,0.0014378662065494805
hoger,40,0.0014378662065494805
maken,39,0.0014019195513857437
af,39,0.0014019195513857437
zaken,39,0.0014019195513857437
aandacht,38,0.0013659728962220066
januari,38,0.0013659728962220066
samenwerking,38,0.0013659728962220066
orde,37,0.0013300262410582695
risico,37,0.0013300262410582695
minister,37,0.0013300262410582695
eerste,37,0.0013300262410582695
jaren,36,0.0012940795858945326
ter,36,0.0012940795858945326
financin,36,0.0012940795858945326
betreft,35,0.0012581329307307955
landelijk,35,0.0012581329307307955
ontwikkeling,35,0.0012581329307307955
uitvoering,35,0.0012581329307307955
korpsleiding,35,0.0012581329307307955
daarmee,34,0.0012221862755670584
mensen,34,0.0012221862755670584
sturing,34,0.0012221862755670584
partners,34,0.0012221862755670584
saldo,33,0.0011862396204033216
balans,33,0.0011862396204033216
dienst,33,0.0011862396204033216
zowel,33,0.0011862396204033216
begroot,33,0.0011862396204033216
bijzondere,32,0.0011502929652395845
opzichte,32,0.0011502929652395845
stand,32,0.0011502929652395845
waar,32,0.0011502929652395845
veiligheid,31,0.0011143463100758474
betrekking,31,0.0011143463100758474
tevens,31,0.0011143463100758474
ict,31,0.0011143463100758474
vermogen,31,0.0011143463100758474
onze,31,0.0011143463100758474
diverse,30,0.0010783996549121105
bijvoorbeeld,30,0.0010783996549121105
mogelijk,30,0.0010783996549121105
korpschef,30,0.0010783996549121105
gebied,30,0.0010783996549121105
bedrijfsvoering,29,0.0010424529997483734
voorzieningen,29,0.0010424529997483734
beter,29,0.0010424529997483734
maatregelen,29,0.0010424529997483734
reserve,29,0.0010424529997483734
extra,29,0.0010424529997483734
hogere,29,0.0010424529997483734
samenleving,29,0.0010424529997483734
inclusief,28,0.0010065063445846363
werk,28,0.0010065063445846363
onderdeel,28,0.0010065063445846363
komen,28,0.0010065063445846363
bijdrage,28,0.0010065063445846363
naast,28,0.0010065063445846363
resultaten,27,0.0009705596894208993
fase,27,0.0009705596894208993
gemiddelde,27,0.0009705596894208993
informatievoorziening,27,0.0009705596894208993
toezicht,27,0.0009705596894208993
fraude,27,0.0009705596894208993
geeft,27,0.0009705596894208993
den,27,0.0009705596894208993
diensten,27,0.0009705596894208993
staan,27,0.0009705596894208993
controle,26,0.0009346130342571624
zie,26,0.0009346130342571624
werking,26,0.0009346130342571624
slachtoffers,26,0.0009346130342571624
doelstellingen,26,0.0009346130342571624
cao,26,0.0009346130342571624
verschillende,26,0.0009346130342571624
wij,26,0.0009346130342571624
personele,26,0.0009346130342571624
externe,26,0.0009346130342571624
gerealiseerd,26,0.0009346130342571624
aanpassing,25,0.0008986663790934254
toelichting,25,0.0008986663790934254
totale,25,0.0008986663790934254
formatie,25,0.0008986663790934254
conform,25,0.0008986663790934254
goed,25,0.0008986663790934254
daarbij,24,0.0008627197239296883
effect,24,0.0008627197239296883
gaan,24,0.0008627197239296883
collega,24,0.0008627197239296883
vorming,24,0.0008627197239296883
bezoldiging,24,0.0008627197239296883
brengen,24,0.0008627197239296883
komt,24,0.0008627197239296883
besluit,24,0.0008627197239296883
geven,24,0.0008627197239296883
avp,24,0.0008627197239296883
staat,24,0.0008627197239296883
materile,24,0.0008627197239296883
niveau,24,0.0008627197239296883
plaats,24,0.0008627197239296883
vast,23,0.0008267730687659513
twee,23,0.0008267730687659513
verdere,23,0.0008267730687659513
stelde,23,0.0008267730687659513
versterking,23,0.0008267730687659513
nietoperationele,23,0.0008267730687659513
waaronder,23,0.0008267730687659513
extern,23,0.0008267730687659513
invoering,23,0.0008267730687659513
criminaliteit,23,0.0008267730687659513
e,23,0.0008267730687659513
